character_id	simplified	traditional	pinyin	han_viet	meaning_vi	origin_meaning_vi	derived_meaning_vi	etymology_type	etymology_note_vi	stroke_count	stroke_hint_vi	radical_form	radical_note_vi	week	category	core_rank	is_core	oracle_image_url	bronze_image_url	seal_image_url	evolution_source_url	compounds	hidden_examples	is_active
mono-178	央	央	yāng	ương	trung tâm / kết thúc / cầu xin / nài nỉ	trung tâm	kết thúc / cầu xin / nài nỉ	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a person (大) with a cangue (torture device for punishing criminals) around his neck. People wearing such devices were not able to reach their mouth with their own hands, and were forced to beg for food.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	央	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%AE&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%AE&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%AE&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%A4%AE&stype=0	中央 | 央行 | 央视 | 党中央	中央 | 央行 | 央视	TRUE
mono-179	冉	冄	rǎn	nhiễm	biến thể của 冉[ran3]	biến thể của 冉[ran3]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of two strands of something drooping.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	冉	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%86%89&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%86%89&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%86%89&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%86%89&stype=0	冉冉	冉冉	TRUE
mono-180	皿	皿	mǐn	mãnh	(hình vị hạn chế) đĩa; đồ chứa; vật chứa nông / bộ số 108	(hình vị hạn chế) đĩa; đồ chứa; vật chứa nông	bộ số 108	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a container for holding food.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	皿	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	4	Đồ vật & Công cụ	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9A%BF&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9A%BF&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9A%BF&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%9A%BF&stype=0	器皿 | 培养皿	器皿 | 培养皿	TRUE
mono-181	凹	凹	āo	ao	lõm; hạ thấp; chìm; thụt; cái (đầu nối, v.v.)	lõm; hạ thấp; chìm; thụt; cái (đầu nối, v.v.)		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a concavity. Opposite of 凸.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	凹	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%87%B9&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%87%B9&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%87%B9&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%87%B9&stype=0	凹陷 | 凹槽 | 凹凸不平 | 凹凸	凹陷 | 凹槽 | 凹凸不平	TRUE
mono-182	生	生	shēng	sinh	được sinh / sinh ra / cuộc sống / phát triển / sống / chưa chín / học sinh	được sinh	sinh ra / cuộc sống / phát triển / sống / chưa chín / học sinh	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a sprout emerging from the ground.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	生	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	3	Động vật & Thực vật	57	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%94%9F&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%94%9F&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%94%9F&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%94%9F&stype=0	先生 | 发生 | 生活 | 医生	先生 | 发生 | 生活	TRUE
mono-183	矢	矢	shǐ	ngao / thỉ	mũi tên / ngọn lao / thẳng / thề / nguyền / biến thể cũ của 屎[shi3]	mũi tên	ngọn lao / thẳng / thề / nguyền / biến thể cũ của 屎[shi3]	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of an arrow.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	矢	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	4	Đồ vật & Công cụ	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9F%A2&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9F%A2&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9F%A2&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%9F%A2&stype=0	众矢之的 | 矢量 | 矢口否认 | 矢志	众矢之的 | 矢量 | 矢口否认	TRUE
mono-184	失	失	shī	thất	mất / lỡ / thất bại	mất	lỡ / thất bại	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of something falling out of the hand.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	失	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	134	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%B1&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%B1&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%B1&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%A4%B1&stype=0	失去 | 消失 | 失败 | 失望	失去 | 消失 | 失败	TRUE
mono-185	乍	乍	zhà	chạ	lúc đầu / đột nhiên / đột ngột / xù lên / (tóc) dựng đứng / dựng ngược	lúc đầu	đột nhiên / đột ngột / xù lên / (tóc) dựng đứng / dựng ngược	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a tool for cutting grass.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	乍	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B9%8D&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B9%8D&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B9%8D&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B9%8D&stype=0	初来乍到 | 乍得 | 乍看 | 乍浦	初来乍到 | 乍得 | 乍看	TRUE
mono-186	禾	禾	hé	hoà	ngũ cốc / lúa	ngũ cốc	lúa	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of grain.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	禾	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	3	Động vật & Thực vật	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%A6%BE&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%A6%BE&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%A6%BE&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%A6%BE&stype=0	嘉禾 | 禾苗 | 禾本科 | 嘉禾县	嘉禾 | 禾苗 | 禾本科	TRUE
mono-187	丘	丘	Qiū	khâu	họ [Qiu1]	họ [Qiu1]		Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Two hills	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	丘	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	1	Tự nhiên & Vũ trụ	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%98&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%98&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%98&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B8%98&stype=0	山丘 | 沙丘 | 丘吉尔 | 丘陵	山丘 | 沙丘 | 丘吉尔	TRUE
mono-188	白	白	Bái	bạch	họ [Bai2]	họ [Bai2]		Chỉ sự/độc thể	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Origin unclear. Used in ancient texts to mean ""white"" and ""hundred"" (百)."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	白	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	81	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%99%BD&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%99%BD&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%99%BD&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%99%BD&stype=0	明白 | 白痴 | 白色 | 白天	明白 | 白痴 | 白色	TRUE
mono-189	斥	斥	chì	xịch	trách móc / khiển trách / quở trách / đuổi / phế truất / trinh sát / (về lãnh thổ) mở rộng / đầm lầy mặn	trách móc	khiển trách / quở trách / đuổi / phế truất / trinh sát / (về lãnh thổ) mở rộng / đầm lầy mặn	Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Originally written as 㡿. Composed of 广 (roof) and 屰 (contrary; oppose). The purpose of the 广 component is unclear.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	斥	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%96%A5&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%96%A5&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%96%A5&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E6%96%A5&stype=0	排斥 | 充斥 | 训斥 | 斥责	排斥 | 充斥 | 训斥	TRUE
mono-190	瓜	瓜	guā	qua	dưa / quả bầu / bí	dưa	quả bầu / bí	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a melon hanging from a vine.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	瓜	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	3	Động vật & Thực vật	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%93%9C&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%93%9C&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%93%9C&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%93%9C&stype=0	傻瓜 | 西瓜 | 南瓜 | 黄瓜	傻瓜 | 西瓜 | 南瓜	TRUE
mono-191	乎	乎	hū	hồ	(trợ từ cổ điển tương tự 於|于[yu2]) trong / tại / từ / bởi vì / hơn / (trợ từ kết thúc cổ điển tương tự 嗎|吗[ma5], 吧[ba5], 呢[ne5], biểu thị câu hỏi, nghi ngờ hoặc kinh ngạc)	(trợ từ cổ điển tương tự 於|于[yu2]) trong	tại / từ / bởi vì / hơn / (trợ từ kết thúc cổ điển tương tự 嗎|吗[ma5], 吧[ba5], 呢[ne5], biểu thị câu hỏi, nghi ngờ hoặc kinh ngạc)	Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Depicts air flowing from breath. Based on the original meaning ""exhale"", now written as 呼. The current meaning is a phonetic loan."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	乎	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B9%8E&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B9%8E&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B9%8E&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B9%8E&stype=0	几乎 | 似乎 | 不在乎 | 在乎	几乎 | 似乎 | 不在乎	TRUE
mono-192	用	用	yòng	dụng	sử dụng / tận dụng / phải / ăn hoặc uống / chi phí hoặc tiêu dùng / tính hữu ích / vì vậy / do đó	sử dụng	tận dụng / phải / ăn hoặc uống / chi phí hoặc tiêu dùng / tính hữu ích / vì vậy / do đó	Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Originally a pictograph of a bucket with a handle on the right side. The current meaning ""use"" is a phonetic loan."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	用	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	13	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%94%A8&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%94%A8&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%94%A8&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%94%A8&stype=0	使用 | 作用 | 利用 | 不用	使用 | 作用 | 利用	TRUE
mono-193	甩	甩	shuǎi	suý	ném / vung / lúc lắc / bỏ lại phía sau / vứt bỏ / chia tay (ai đó)	ném	vung / lúc lắc / bỏ lại phía sau / vứt bỏ / chia tay (ai đó)	Chỉ sự/độc thể	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: The opposite of ""to use"" 用"	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	甩	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	111	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%94%A9&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%94%A9&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%94%A9&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%94%A9&stype=0	甩掉 | 甩卖 | 甩手 | 甩开	甩掉 | 甩卖 | 甩手	TRUE
mono-194	乐	樂	Lè	lạc	họ [Le4]	họ [Le4]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of an ancient wooden stringed musical instrument. The simplified character 乐 was adapted from the cursive form of the traditional character 樂. The traditional component 白 was removed for simplification.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	乐	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	100	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B9%90&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B9%90&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B9%90&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B9%90&stype=0	快乐 | 音乐 | 俱乐部 | 娱乐	快乐 | 音乐 | 俱乐部	TRUE
mono-195	匆	匆	cōng	thông	vội vàng / gấp gáp	vội vàng	gấp gáp	Chỉ sự/độc thể	Dạng chữ độc thể; đối chiếu Giáp Cốt văn, Kim văn và Tiểu Triện ở chuỗi hình bên cạnh.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	匆	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%8C%86&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%8C%86&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%8C%86&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%8C%86&stype=0	匆匆 | 匆忙 | 急匆匆 | 行色匆匆	匆匆 | 匆忙 | 急匆匆	TRUE
mono-196	册	冊	cè	sách	sách / tập sách / lượng từ cho sách	sách	tập sách / lượng từ cho sách	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Simplified form of 冊. Pictograph of strips of bamboo strung together. In ancient China writing was done on bamboo strips.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	册	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	4	Đồ vật & Công cụ	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%86%8C&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%86%8C&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%86%8C&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%86%8C&stype=0	注册 | 手册 | 相册 | 小册子	注册 | 手册 | 相册	TRUE
mono-197	鸟	鳥	diǎo	điểu	biến thể của 屌[diao3] / dương vật	biến thể của 屌[diao3]	dương vật	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Simplified form of 鳥. Pictograph of a bird.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	鸟	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	3	Động vật & Thực vật	91	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E9%B8%9F&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E9%B8%9F&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E9%B8%9F&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E9%B8%9F&stype=0	鸟儿 | 小鸟 | 鸟类 | 雷鸟	鸟儿 | 小鸟 | 鸟类	TRUE
